arandela,x_f,y_f,z_f,vx_f,vy_f,vz_f,masa,r_xy,radio_medio,radio_medio_log10,densidad_log10
20,-2084.291074183899,-2070.0653014896425,-243.40423773000742,141086.67037089632,-159320.15725787045,-34011.55139265893,30284.0,124163.20254475372,4.1,0.6127838567197355,2.8553195546447494
21,-3285.735605393909,-377.9212842445706,89.25085722724242,36997.027698271435,-231562.49050275126,-39367.49105325091,29634.0,127425.96251058343,4.300000000000001,0.6334684555795866,2.804535219177529
22,-2258.9856516919717,-843.7542961254122,-185.37356728370733,82285.81223031748,-184190.14377096875,-29239.417670513838,29148.0,131152.27633647734,4.5,0.6532125137753437,2.7578723906955918
23,-1679.663146273837,-1227.7234469132127,19.501534590380658,100775.63052498891,-130852.57214004794,-24658.39644149354,28570.0,134257.2406258987,4.700000000000001,0.6720978579357175,2.711409135669028
24,-1105.4457176795727,-1096.64391282129,136.77183723454337,119578.18010855874,-104650.43732527815,-28005.550868166247,28150.0,137913.37877443322,4.9,0.6901960800285137,2.668786090073456
25,648.2010444498569,-2845.878927233193,123.75433883106592,190943.11554199786,-37914.079846047665,-42254.032527753916,27897.0,142266.79984011667,5.1,0.7075701760979364,2.6301216367424716
26,900.1190918764571,-1369.0431289081191,108.4357236644155,128387.1981886818,-9037.283866722868,-18993.82381876095,27656.0,146567.26323704942,5.300000000000001,0.7242758696007892,2.592946234631872
27,2873.030527117366,-2412.974871578381,210.38813245039768,173855.08039228234,71899.02099595888,-10774.842274360772,26557.0,146059.6572712034,5.5,0.7403626894942439,2.5431659213994684
28,2383.9131405291746,-541.2072765443133,89.69619762700714,83871.2418494176,45199.738303016515,-13306.420694607972,26167.0,149153.73150324365,5.700000000000001,0.7558748556724915,2.505719808925032
29,3692.433541244464,-437.40263227466215,335.5460435329909,68095.77859505809,101506.36320027125,-12555.783178156467,25640.0,151264.3148181485,5.9,0.7708520116421442,2.46693255272946
30,2709.7528384185407,-467.14994938367215,385.55578291683815,72742.77850452646,59185.961278569855,-6249.612673955067,24682.0,150551.8895041676,6.1,0.785329835010767,2.421441915194551
31,1957.8897776128508,-412.3328180140646,376.4405644496365,64741.64802953746,42882.928010039795,-9509.29713462854,23590.0,148602.85814990246,6.300000000000001,0.7993405494535818,2.373770509944493
32,346.7093401218251,-152.4399515477596,253.794503729731,57749.221494390564,-18598.14021477207,393.9487405384003,23201.0,150801.49262799046,6.5,0.8129133566428556,2.3394058685925305
33,1394.8562481926701,694.4090967885902,186.07807846374052,21520.797426485344,24642.503246064985,-1226.3920198002206,22295.0,149374.7381567322,6.700000000000001,0.8260748027008264,2.2957857640031607
34,-215.23780510603635,1531.3789621391995,112.8854244422282,-18337.225979003062,-33650.795014917916,327.0898313408831,21511.0,148421.0499249981,6.9,0.8388490907372553,2.254692153783477
35,1786.9949522360068,2393.2210482302435,135.03828306959457,-44208.8469217153,39321.46478358801,-2202.240892755967,21109.0,149863.27248526172,7.1,0.8512583487190752,2.221682386236783
36,1471.0605921777676,1418.191712373369,145.9466529611585,-11923.654619446237,18327.117279401795,-7708.646645351713,20020.0,146139.33357669227,7.300000000000001,0.8633228601204559,2.1745513285888176
37,4602.825219601478,722.0397154534379,228.97734810824826,4625.809602604031,125769.44455276315,-6922.733652246535,19608.0,147053.13299142258,7.5,0.8750612633917001,2.142045176567762
38,1924.8731850595339,2336.8588488030628,208.26560134684604,-43647.05904655652,30564.89186208722,-5451.438366928422,18917.0,145649.67800883853,7.700000000000001,0.886490725172482,2.103606538100962
39,1025.9947631097675,836.3427424917351,219.65184864694453,4004.4411973295028,-2808.475339175961,-7713.747673131437,18156.0,143429.86543263152,7.9,0.8976270912904415,2.0635029366489936
40,-391.7473840727405,1545.8948676274897,225.3323132690063,-16672.300888917594,-52947.99980992884,-4001.2760516707167,17538.0,142032.33221472707,8.100000000000001,0.9084850188786499,2.0267481044126203
41,-423.66623089614154,-168.41560664057914,192.15736505358453,44985.87886676113,-51922.84124087831,96.34699324026522,17356.0,144038.54707663093,8.3,0.919078092376074,2.0010325836171363
42,483.3303581148167,-944.6005213990913,97.27674009439004,59025.27372450191,-18470.06717718895,-6128.656182787665,16314.0,138653.888065447,8.5,0.9294189257142927,1.953462710664377
43,642.2272390235287,-1003.9409973068194,161.18640934212098,61045.18432386259,-12358.182694825842,7442.45910159208,15511.0,134941.07365564257,8.7,0.9395192526186185,1.9113423073248912
44,-1911.5202009182797,-2468.724261402383,-46.52004334861924,112322.367817601,-82795.47202091778,-1798.0165689931737,15055.0,133988.69559623525,8.9,0.9493900066449128,1.8786426111777157
45,1604.9728954300485,-2642.9594011151694,94.31364630198406,111289.88334695454,17601.10401079863,561.106978421067,14528.0,132196.37389406096,9.100000000000001,0.9590413923210936,1.84386570563708
46,2788.3490957302256,-2409.2497199462887,-25.916172584254447,100865.34684302083,49598.68697300941,4125.975748997016,13998.0,130167.97675944853,9.3,0.9684829485539351,1.8088434949527936
47,2988.000784647023,-2639.4254036054376,-24.636656975022365,102172.6572922793,51559.51250382404,2400.468315280611,13712.0,130253.80935481911,9.5,0.9777236052888477,1.781397694187484
48,3720.2753891075095,-2151.9868218591578,-93.84463454130923,89180.18382798035,65719.32867490881,458.2585689228573,12986.0,125946.98896441018,9.700000000000001,0.9867717342662449,1.7396766848082275
49,2112.740967389286,-844.4847285772295,-126.8958053350792,48799.96417853959,30635.429726525683,-1771.4111863766425,12535.0,124082.49436064539,9.9,0.9956351945975499,1.706599319250258
50,4616.448005254038,602.7382424932944,-58.5886971778863,12773.36669414957,89709.04905888031,1712.5936402142775,11965.0,120825.4935081224,10.100000000000001,1.0043213737826426,1.669015904691117
51,2144.661175909439,-958.9681875953735,-192.7160533491767,53684.605120115215,33465.40736607813,3706.45531934346,11284.0,116212.20504159197,10.3,1.0128372247051722,1.6265351231278737
52,481.72657195896795,-1227.859627864321,-64.78946624080649,53592.228909917554,-7420.909542272731,-364.04242068362373,10978.0,115265.09481942846,10.5,1.021189299069938,1.597891638221552
53,756.3076096562861,474.41750828402525,-148.1415161672415,10236.978053595714,-1420.7695716167264,-3482.9223625160575,10397.0,111250.85378608257,10.700000000000001,1.0293837776852097,1.5578879847789784
54,1306.8657361070323,362.5673453787363,-74.19589394903952,11167.627454770616,17101.19858374378,-435.93447156988407,9898.0,107884.77895445366,10.9,1.0374264979406236,1.5204424095128493
55,1202.0082653737657,450.7798406309423,-222.6479197245688,7199.927140381211,20574.46413485974,204.5457119911387,9503.0,105477.28118183449,11.100000000000001,1.0453229787866576,1.486963162726097
56,979.8199614576808,-383.87848949616574,-155.15956611070678,28570.4124803232,18230.01462904011,-1354.9091361994297,9287.0,104939.9437334387,11.3,1.0530784434834197,1.4614673618336564
57,-611.2133504306812,1215.9967022844078,-115.65702344122457,-10229.358785421779,-21290.169568303696,-168.36733673913523,8931.0,102707.33353990971,11.5,1.0606978403536116,1.4292536028102898
58,-138.4603844937844,1378.456613260009,-124.05572112998023,-15486.35600966317,-6022.796235300085,-3213.238841909342,8538.0,99896.48934998031,11.700000000000001,1.0681858617461617,1.3947339921514772
59,-273.4639404319336,2241.3375989239617,-178.31858041362517,-35330.50919697005,-10225.964197684923,235.5057290835857,8413.0,100106.14981170431,11.9,1.0755469613925308,1.373606883781983
60,-1690.7954040142254,2947.9936859638688,-179.83648596185364,-53066.45459339775,-37579.94251521962,-1221.1788995770394,7913.0,95732.86307645668,12.100000000000001,1.08278537031645,1.3325206778885934
61,-1536.1744046295287,2853.1985918562395,-184.44838558250297,-50306.921604122384,-37436.06507713884,-1577.1685579499087,7647.0,94053.31638679683,12.3,1.089905111439398,1.3034314390317816
62,-3636.794473681758,3577.4363765012963,-198.25660854908733,-64410.69391358422,-77324.96742641056,-4519.406736754388,7288.0,91094.50672964178,12.5,1.0969100130080565,1.2685392134126272
63,-4233.821422745047,2210.4980536816615,-47.87500356208803,-40408.49322720951,-92263.08372482598,-3628.2937231741785,7086.0,89990.91143893349,12.700000000000001,1.1038037209559568,1.2425448710546696
64,-3329.1460548551763,1622.4014599907914,-143.02826990362735,-29575.371172269573,-73612.17575205803,-2210.27191274932,6671.0,86060.61473563411,12.9,1.110589710299249,1.2027629611685966
65,-3407.168981295606,2204.169912101885,-126.61253281786728,-36612.201171724424,-70646.60305648725,-4482.986362201749,6525.0,85474.85729196298,13.100000000000001,1.1172712956557642,1.1797896294074783
66,-2767.3238444627914,806.0942203973004,-96.05763304945569,-8278.895437546184,-62723.481215710504,-4427.4461839944815,6274.0,83437.59289528386,13.3,1.1238516409670858,1.1495931889287518
67,-1739.4426783581084,-631.4418234786766,-203.59234793903948,17595.286574681173,-42013.314483472976,-6600.541963060943,6084.0,82133.37293850284,13.5,1.130333768495006,1.1232738655771086
68,-1938.6982673119162,-1355.123911873589,-19.86916091401667,30496.26962430441,-40897.383119166894,-5283.98963746777,5860.0,80276.25103914004,13.700000000000001,1.136720567156407,1.0942089091127147
69,-934.6018680345533,-2711.356085337286,24.908260023865335,55950.806284724094,-23450.261039580004,-3154.5095676597693,5677.0,78907.10636710215,13.9,1.1430148002540952,1.0678419414801126
70,-1134.2624771019407,-2797.2950145738787,-33.75724033553643,58491.6776951178,-29403.100961302876,-700.2840931828437,5523.0,77865.7446718799,14.100000000000001,1.14921911265538,1.0434896767211936
71,-403.87501940785563,-1063.973938679332,-46.93435032396628,26924.79327705749,-14587.382209603797,-2269.711350076079,5193.0,74256.64832501594,14.3,1.1553360374650619,1.0044993087257172
72,41.4438315763622,-1512.6259880580371,-22.682971708288996,32572.482856579885,-4870.939635157714,-2714.1060408293156,4954.0,71832.65415627453,14.5,1.1613680022349748,0.9719732527820294
73,-898.9058665042651,-580.3908341469331,-88.53899529528871,18635.6358531606,-23705.72137010673,-1442.5654520004848,4862.0,71466.84681021358,14.700000000000001,1.1673173347481762,0.9519337260925893
74,525.7307023776085,-1451.3148436717845,-77.40021389017966,30295.55009134602,304.91050520314207,-1489.1202270422966,4596.0,68470.92222405862,14.9,1.173186268412274,0.9157611029101305
75,-1719.2638644202777,1025.4669215083265,-51.41271276496,-13086.571476368841,-33932.578457702024,-1751.2360356215422,4275.0,64546.8716888175,15.100000000000001,1.1789769472931695,0.8727360157821177
76,-2527.6703216198657,693.1079308758646,-48.944071491824346,-5745.906448422471,-46185.32656544653,-2547.532177702603,4165.0,63718.01616986456,15.3,1.1846914308175989,0.8499861003130021
77,-3082.4848149506392,2068.533618899372,-103.77301885227483,-29831.190463440467,-53365.054148926,-2573.9679448533266,4013.0,62195.454467947966,15.5,1.1903316981702914,0.8225598781578292
78,-3610.32674123508,2781.769476295993,-55.3069349113093,-39895.055056644516,-62336.04832316619,-3446.664561810197,3782.0,59376.522597953335,15.700000000000001,1.1958996524092338,0.7856764869934648
79,-2349.490872714534,2782.4774865472295,-86.06766733851958,-41974.86340159469,-39909.25075406694,-3090.018785880533,3615.0,57473.413874829195,15.9,1.2013971243204515,0.7550684671110566
80,-516.4754255418627,2509.1386647780005,-26.445967084278394,-35101.67965900322,-10525.547988813805,-1202.2176668761458,3246.0,52261.57384306117,16.1,1.2068258760318498,0.6974513189290303
81,-1489.3846621943717,2381.909320106291,-38.979241237669946,-32503.80376920389,-25475.0026976563,-3552.699890083236,3198.0,52122.36501508683,16.3,1.212187604403958,0.6802579423137408
82,-938.8343369075467,1305.1832092505433,-59.435583350936525,-15687.44210782285,-15983.953723863782,-2326.638716526307,3005.0,49574.959490568675,16.5,1.2174839442139063,0.6426314109083919
83,-462.93628517980903,-553.2324056448773,27.53954822670812,11696.102356263122,-9130.72000555649,-2682.2170563861637,2905.0,48519.7928155893,16.700000000000003,1.2227164711475833,0.6174681440261076
84,-2172.2120875033233,519.3164071809948,63.1385986325333,-4646.134541376205,-34003.48828736908,-2849.56432659698,2578.0,43565.674861503976,16.9,1.2278867046136734,0.555264575514537
85,-1038.286237283347,109.79059405855055,93.29449336038068,1309.5243673966975,-17300.804642446736,-1169.2714815919087,2492.0,42613.8196735509,17.1,1.2329961103921538,0.5303110067967942
86,-1160.5748614547683,-59.680304861413575,74.58838706802099,3357.5550241077844,-18545.231712012897,-561.0257605164381,2396.0,41450.96761136165,17.3,1.2380461031287955,0.5031499108588624
87,-1324.5447666187788,-22.26648762453449,40.712744429136876,2007.0921061341123,-21216.17292728827,-922.3946146092594,2202.0,38535.69080049518,17.5,1.2430380486862944,0.4564966305880239
88,-1547.4190480102204,19.04121102846023,19.192192815249086,2043.5434846582282,-24485.430369777827,-908.8258733925433,2193.0,38816.03149864419,17.700000000000003,1.2479732663618066,0.44484761849930843
89,-1417.4976497337898,364.4098710909261,25.833369766494897,-3889.361718139988,-21591.793664930927,900.8520546163878,2056.0,36804.09168157386,17.9,1.252853030979893,0.4070726705888547
90,-452.66261816428727,606.4193127231091,0.41328362111158734,-7475.348678970912,-8847.170763201919,314.8828136442832,1954.0,35362.788325062706,18.1,1.2576785748691846,0.3753231311649015
91,-904.0017636031023,-90.41887906963686,-12.759648922781986,3486.5090001219114,-13959.081623732,488.2418963219683,2001.0,36614.08755355682,18.3,1.2624510897304295,0.37610072675324174
92,-329.47205644024257,912.827617628411,-11.179628676803537,-10692.783267497605,-7010.098570247882,261.00030380129004,1863.0,34463.60985993419,18.5,1.2671717284030137,0.335625308627006
93,-633.0112693655797,292.81717343229974,-59.86836966488413,-2333.0480164476935,-9317.736341411231,1044.907007357967,1811.0,33867.05129985789,18.700000000000003,1.271841606536499,0.3139912377701091
94,976.5729760915355,636.7219288618061,-74.36389119081663,-6790.99512787068,10562.451086010396,113.43405685247458,1721.0,32524.095969251877,18.9,1.276461804173244,0.28261334966063867
95,957.3619850702421,230.07312163286048,-46.76145898930701,-1596.0401775563496,9652.56043890257,-174.28546186312172,1647.0,31456.773415772386,19.1,1.2810333672477277,0.25438303678104024
96,710.5209582827878,-15.984017075587223,-118.70358921074866,2077.8272579772015,7102.807729281009,113.21845864298636,1552.0,29955.83047402908,19.300000000000004,1.2855573090077739,0.21953335282951378
97,1432.6979831337205,519.5580636529806,-128.4186594485852,-4828.653280101396,15645.907780032612,-315.6543015706058,1468.0,28628.73008979388,19.5,1.290034611362518,0.18641316608957664
98,110.89343697383762,-575.5083518239003,-146.82473944823192,8681.758512674698,-19.647799564420296,-106.70096776738059,1394.0,27462.2370705401,19.700000000000003,1.294466226161593,0.15508673158174838
99,-244.28793453502743,720.4821601565588,-52.88917131675418,-7798.63949469893,-4182.287543988492,-724.8552431216273,1284.0,25548.410183868462,19.9,1.2988530764097066,0.11061535565758576
100,552.7552147164903,1180.2345889737887,-92.80290649283477,-12530.137035008112,5255.824582249273,-812.2860646839355,1202.0,24159.501780548864,20.1,1.3031960574204888,0.07326890995533034
101,-60.908464618987225,443.575599296273,-58.37452722445917,-4397.944578584042,-2454.6361897323986,-447.3258226158652,1134.0,23018.72322159081,20.300000000000004,1.307496037913213,0.03937760611658303
102,-535.8832945864349,103.29612417143701,-48.43647525674143,201.96664046601165,-7405.124830440204,-1308.449219449407,1115.0,22856.61045601129,20.5,1.3117538610557542,0.02352384086908758
103,661.8983051878123,-197.28004735273214,-52.44747094274873,3211.8435578614876,5642.910578750196,-202.43650692638795,1028.0,21279.626723727182,20.700000000000003,1.3159703454569178,-0.020190814415394227
104,807.364565564699,-1247.7385065523183,-27.31421305132036,15821.050714453078,7599.264577527067,-881.0285779812788,985.0,20591.574348315193,20.9,1.320146286111054,-0.04709951553513417
105,702.2172285333739,-320.106751526721,-27.568841368230245,4785.896607677727,6765.361736457669,-947.1301832567256,991.0,20909.53146314137,21.1,1.3242824552976926,-0.05273436739174181
106,1314.178123524208,-368.3520040261258,-13.801323964585412,5557.988792451783,12981.367282523157,-1189.2230966188629,936.0,19935.168184207458,21.300000000000004,1.3283796034387378,-0.08572640864506875
107,1122.1455446079838,-412.1104360915507,20.16881709370554,6083.951788082241,11050.646780906221,-958.9725364991914,883.0,18981.010947135208,21.5,1.3324384599156054,-0.11915920767158036
108,524.288908880345,37.35596033355901,-28.87471409639002,684.127959202553,4439.849245518596,-1142.6029661258667,812.0,17620.43405389918,21.700000000000003,1.3364597338485296,-0.16360637241227746
109,1143.0050981170627,221.58520985461527,28.591895738167214,-1376.711123376531,11376.583409941024,-732.8896411992538,747.0,16359.509617404152,21.9,1.3404441148401183,-0.20781050592676462
110,18.23132804268809,-752.8418842576207,20.78130492105769,9271.629968397547,-897.7999652807829,-748.2547128056863,752.0,16622.09015523737,22.1,1.3443922736851108,-0.21280953045666362
111,176.14733454519543,179.0097997716317,17.405994799347337,-650.1490967156534,901.7822837998316,-663.6645490994176,709.0,15809.091285956081,22.300000000000004,1.3483048630481607,-0.2462062616641436
112,-191.64578302368088,244.8967042133324,16.72611504953459,-918.9107662852782,-2558.493007401892,-296.9785346032718,752.0,16921.458394846555,22.5,1.3521825181113625,-0.22838991485988824
113,-1010.1561721411764,218.88280419670184,24.012205826906403,-1640.4002154782024,-11022.577012011812,-351.9725447083515,744.0,16890.218746398725,22.700000000000003,1.3560258571931227,-0.240721447902893
114,-1186.5664720869327,255.27858789998976,-17.525813869604555,-1577.116167190338,-12362.051153042215,-331.9932936297912,685.0,15685.426040320182,22.9,1.359835482339888,-0.2842230133922425
115,-386.02933557965633,211.39599415174965,24.429285887674435,-924.5050978176724,-4300.350288805026,-449.7259913106598,627.0,14481.458711940882,23.1,1.3636119798921444,-0.33019899156436083
116,-502.13688018704,-45.89155922543428,2.8188267073167035,1386.4771088099947,-5554.09748874844,-40.654122003489114,563.0,13116.797201677009,23.300000000000004,1.367355921026019,-0.3844459734376873
117,629.4363803036722,-692.8507069419984,6.253621480822379,7134.226046430986,5359.197625691065,25.921031480942617,513.0,12052.960440354149,23.5,1.3710678622717363,-0.4322608404738284
118,203.81453743529144,29.88153237867186,1.6053536919716382,190.1427719382509,1607.929750115299,-173.46611423848253,409.0,9691.82727230948,23.700000000000003,1.374748346010104,-0.5380158209995467
119,402.8492548439868,-396.7384330521063,-8.114079568796367,4738.179235488385,3269.579933513355,45.1756271152821,387.0,9249.131389034203,23.9,1.3783979009481377,-0.5693272309099138
120,113.94176377139881,-612.0601895048535,-3.626512752144127,6723.728537278959,856.5293662192967,112.78628152286875,369.0,8891.146376991615,24.1,1.3820170425748683,-0.5972500711340504
121,689.4331730864974,40.23569928114145,3.1042531724927076,481.4247339778645,5931.1269355636,41.0763925395579,341.0,8285.175435346053,24.300000000000004,1.3856062735983123,-0.6387004794883444
122,315.933052669775,-72.70337626891902,-6.640816473654592,1415.6061600225144,2435.243175324877,-172.31918395077287,387.0,9484.43131291779,24.5,1.3891660843645324,-0.5908634751317636
123,-30.634446063034936,-379.7566774458783,-4.491752890837349,4034.787900584255,-683.5986119239785,63.917526730826246,421.0,10398.28738610578,24.700000000000003,1.3926969532596658,-0.5613540432070553
124,206.14397474118417,-367.82316002493803,-11.98662025908346,4262.191810206722,1494.787329148172,-131.968046127853,471.0,11729.354971598334,24.9,1.3961993470957363,-0.5196199816212852
125,-327.53472722938557,7.01115416038445,-16.5234606784962,446.66241204063124,-3334.030161221621,-143.53681590498732,409.0,10264.7495309069,25.1,1.3996737214810382,-0.5878662924526674
126,20.872993208463487,534.8253718632385,3.518292297893872,-4101.3838641756565,214.6059917015061,-310.936414891225,371.0,9385.262624788922,25.300000000000004,1.403120521175818,-0.6371092540491636
127,214.18048505601675,659.0555889351212,-11.794056812930412,-4964.251659499613,1795.612763767809,43.66073097037839,358.0,9128.17088651036,25.5,1.4065401804339552,-0.6594394201993271
128,-40.43771860500097,503.4451997539461,21.970518744609596,-3498.8804676664363,-696.5954609917917,-234.58404002787674,309.0,7940.815740332261,25.700000000000003,1.4099331233312946,-0.7301498186975436
129,196.78544072417256,531.8648519955541,-1.32302814660621,-4156.55579645207,1727.3335685687089,-189.4177570869786,279.0,7224.612537963383,25.9,1.413299764081252,-0.7812373426296852
130,516.1982083636036,1017.1190349764347,-24.621265293579953,-8665.745801532039,4118.860826759889,-138.44688551204274,207.0,5402.8132682684345,26.1,1.416640507338281,-0.917552654013597
131,90.41451584136215,4.442520749852612,3.6510530725454764,573.4670186022507,713.8043532733383,-225.13502222996885,190.0,4996.892381138852,26.300000000000004,1.419955748489758,-0.9613998486225713
132,396.45117246988724,324.4932145739134,3.7931325297876417,-2449.8581087558205,3068.279264497194,-290.20021310871516,160.0,4239.502259389116,26.5,1.423245873936808,-1.042613686341766
133,372.259662619052,-133.1640731243193,-9.1506798548716,1509.9058853548513,2872.9538469109752,-93.42078596583865,207.0,5526.740825366963,26.700000000000003,1.4265112613645752,-0.9372940676290856
134,516.8157936154109,-332.8311937687452,8.428641050771889,3175.0290540772594,4094.005924021216,-61.70964593437364,207.0,5569.226905320818,26.9,1.429752280002408,-0.9437760748212217
135,-309.46984553874404,-526.9518309088209,2.340164754135208,4877.089196284555,-2885.5294797401248,-15.801473763111513,227.0,6152.800334588676,27.1,1.4329692908744058,-0.9101545554090856
136,338.28402581860473,-461.0065011353006,4.5987922322408235,4175.267260287497,2580.92502288832,-228.35872162467837,263.0,7181.783435847149,27.300000000000004,1.436162647040756,-0.8526113476694313
137,-218.21144673880931,-773.2449308880764,1.4424262224742423,6726.391744960586,-1950.1596748051008,-195.61925610245447,257.0,7067.941473073535,27.5,1.4393326938302626,-0.8689740382567401
138,399.9016947350811,209.75946392359737,8.343490160759996,-1145.903781943352,3081.448384093027,-184.94987068160285,243.0,6731.823308191288,27.700000000000003,1.4424797690644486,-0.8995950109154672
139,80.60281792327618,-224.0680617156649,4.776494338538275,2151.4366323565782,434.32811425807824,-176.04153818190454,238.0,6638.596840439826,27.9,1.4456042032735976,-0.9148731689231315
140,494.81172345261245,-783.6237207170828,5.6294717521472855,6505.8078296980475,3823.421538606826,-62.7303897192897,187.0,5253.014895638206,28.1,1.4487063199050798,-1.0258127263271255
141,-245.75268730818755,150.89742848839742,18.456314135294864,-892.6056474283512,-2073.108588453358,-100.48942392520873,166.0,4698.063000855643,28.300000000000004,1.4517864355242902,-1.0837064502402805
142,138.55974708657314,163.7563614243101,11.50302112936432,-953.0849356114562,1028.1537021859767,-34.588763349139555,105.0,2991.898248764953,28.5,1.4548448600085102,-1.2887420628988437
143,392.15986832735064,-130.24189252242255,6.229145093232052,1230.9930722026215,2954.5727656402646,23.57845321236084,82.0,2352.723150098913,28.700000000000003,1.4578818967339924,-1.4021915582826912
144,35.45921486410876,78.06844287879383,4.199342404081497,-461.5437680182388,130.2449907819938,-108.48727913785395,83.0,2398.3160653541986,28.9,1.4608978427565478,-1.4029591860942312
145,-219.7544685816768,-24.445472209358677,4.476677538023305,281.8729860427502,-1750.0115651307558,-41.18763823406834,54.0,1571.116213599854,29.1,1.4638929889859074,-1.595633787362951
146,-5.672398279403453,-54.56221460561423,2.070703831409371,572.2058520217548,-88.47710432721446,-18.599150382681188,55.0,1611.5551419912324,29.300000000000004,1.4668676203541096,-1.5936140971695034
147,-224.17270825873632,172.90759181918384,8.894401747860845,-1117.333058161985,-1684.632561501561,13.34945929250577,51.0,1504.6911395920808,29.5,1.469822015978163,-1.6323153790267988
148,214.94484450757267,113.30513420107992,1.8220469032323647,-676.654964294363,1566.1062420785695,-125.23960083630523,59.0,1752.174697016135,29.700000000000003,1.4727564493172125,-1.5749023878323627
149,476.55357458688513,348.48577826372605,16.641837962176723,-2371.604924836045,3516.225842527623,-93.04157430251873,90.0,2690.0369689140166,29.9,1.4756711883244296,-1.39734134616785
