arandela,x_f,y_f,z_f,vx_f,vy_f,vz_f,masa,r_xy,radio_medio,radio_medio_log10,densidad_log10
70,-1134.2624771019407,-2797.2950145738787,-33.75724033553643,58491.6776951178,-29403.100961302876,-700.2840931828437,5523.0,77865.7446718799,14.100000000000001,1.14921911265538,2.4937460665461977
71,-403.87501940785563,-1063.973938679332,-46.93435032396628,26924.79327705749,-14587.382209603797,-2269.711350076079,5193.0,74256.64832501594,14.3,1.1553360374650619,2.4608724211079007
72,41.4438315763622,-1512.6259880580371,-22.682971708288996,32572.482856579885,-4870.939635157714,-2714.1060408293156,4954.0,71832.65415627453,14.5,1.1613680022349748,2.434378135992744
73,-898.9058665042651,-580.3908341469331,-88.53899529528871,18635.6358531606,-23705.72137010673,-1442.5654520004848,4862.0,71466.84681021358,14.700000000000001,1.1673173347481762,2.4202877557370472
74,525.7307023776085,-1451.3148436717845,-77.40021389017966,30295.55009134602,304.91050520314207,-1489.1202270422966,4596.0,68470.92222405862,14.9,1.173186268412274,2.3899838875818786
75,-1719.2638644202777,1025.4669215083265,-51.41271276496,-13086.571476368841,-33932.578457702024,-1751.2360356215422,4275.0,64546.8716888175,15.100000000000001,1.1789769472931695,2.3527493077489243
76,-2527.6703216198657,693.1079308758646,-48.944071491824346,-5745.906448422471,-46185.32656544653,-2547.532177702603,4165.0,63718.01616986456,15.3,1.1846914308175989,2.335713710903111
77,-3082.4848149506392,2068.533618899372,-103.77301885227483,-29831.190463440467,-53365.054148926,-2573.9679448533266,4013.0,62195.454467947966,15.5,1.1903316981702914,2.3139275975414497
78,-3610.32674123508,2781.769476295993,-55.3069349113093,-39895.055056644516,-62336.04832316619,-3446.664561810197,3782.0,59376.522597953335,15.700000000000001,1.1958996524092338,2.282612008077693
79,-2349.490872714534,2782.4774865472295,-86.06766733851958,-41974.86340159469,-39909.25075406694,-3090.018785880533,3615.0,57473.413874829195,15.9,1.2013971243204515,2.257501313288003
80,-516.4754255418627,2509.1386647780005,-26.445967084278394,-35101.67965900322,-10525.547988813805,-1202.2176668761458,3246.0,52261.57384306117,16.1,1.2068258760318498,2.2053127754362674
81,-1489.3846621943717,2381.909320106291,-38.979241237669946,-32503.80376920389,-25475.0026976563,-3552.699890083236,3198.0,52122.36501508683,16.3,1.212187604403958,2.1934809909841557
82,-938.8343369075467,1305.1832092505433,-59.435583350936525,-15687.44210782285,-15983.953723863782,-2326.638716526307,3005.0,49574.959490568675,16.5,1.2174839442139063,2.161150668102758
83,-462.93628517980903,-553.2324056448773,27.53954822670812,11696.102356263122,-9130.72000555649,-2682.2170563861637,2905.0,48519.7928155893,16.700000000000003,1.2227164711475833,2.1412198015566735
84,-2172.2120875033233,519.3164071809948,63.1385986325333,-4646.134541376205,-34003.48828736908,-2849.56432659698,2578.0,43565.674861503976,16.9,1.2278867046136734,2.084186344381615
85,-1038.286237283347,109.79059405855055,93.29449336038068,1309.5243673966975,-17300.804642446736,-1169.2714815919087,2492.0,42613.8196735509,17.1,1.2329961103921538,2.0643420635728837
86,-1160.5748614547683,-59.680304861413575,74.58838706802099,3357.5550241077844,-18545.231712012897,-561.0257605164381,2396.0,41450.96761136165,17.3,1.2380461031287955,2.0422308465663774
87,-1324.5447666187788,-22.26648762453449,40.712744429136876,2007.0921061341123,-21216.17292728827,-922.3946146092594,2202.0,38535.69080049518,17.5,1.2430380486862944,2.000569401927342
