arandela,x_f,y_f,z_f,vx_f,vy_f,vz_f,masa,r_xy,radio_medio,radio_medio_log10,densidad_log10
107,22.69571802832536,-112.7630304946232,371.8524614229524,1320.4460152303425,1579.632536018502,555.8764104538752,242.0,5202.860240080583,21.5,1.3324384599156054,-0.6813045452687176
108,-212.35327507945902,176.6723615306107,312.4961335800294,-177.89731542041477,-897.6844578881291,1313.4546138627627,207.0,4491.763724905912,21.700000000000003,1.3364597338485296,-0.7571920561965351
109,-933.8714993189517,359.26004484170164,-130.30457187835228,995.3098138683323,-369.1379405874883,1159.0175456602885,257.0,5627.0917692432395,21.9,1.3404441148401183,-0.6711979844108689
110,279.1215387591827,355.9114737759528,-202.91718121793983,-1259.3399812368068,-355.9434531556767,-1372.9057624184823,202.0,4462.851084089003,22.1,1.3443922736851108,-0.783676001601682
111,146.00974682911357,-223.71408892376655,-411.3285021766229,802.4392557203417,-1792.5623814849296,183.74968301305097,227.0,5061.446556349021,22.300000000000004,1.3483048630481607,-0.7408266396540875
112,39.3187607702983,-39.84153491970632,-40.628593287511194,1600.6010394796936,-994.8244171196923,-1059.1191151464834,203.0,4565.952779198775,22.5,1.3521825181113625,-0.7971117175383176
113,118.63740252670885,21.402728254354216,-265.6602664261281,3704.6552796746364,517.0868108133227,2109.252471372005,226.0,5130.622847219686,22.700000000000003,1.3560258571931227,-0.7581859443013708
114,-374.7783105027013,-286.576209899422,-246.45744854542997,-2357.269258133416,5210.826732858511,1308.3299780569832,236.0,5404.783673497603,22.9,1.359835482339888,-0.7470015819145615
115,-273.5262460976758,27.35290620715066,352.7751231261461,600.8467627076866,1920.1181631672578,2648.9900808989587,206.0,4759.001506483538,23.1,1.3636119798921444,-0.8135993120259238
116,-33.46150218764272,222.68573371835348,-530.4881871161524,-994.2295513022486,-155.14201883107575,-1238.0028747271372,207.0,4822.718604690844,23.300000000000004,1.367355921026019,-0.8189840228321158
117,258.22938136223144,400.12344055936506,216.85369685807046,775.0381309504629,-1695.7252831775534,1286.3676114202303,206.0,4840.569833909929,23.5,1.3710678622717363,-0.8285109852164912
118,-93.04980400424019,30.954752987137358,-576.9176232238755,-274.3793335291519,1392.0232420458985,1298.8425610547163,213.0,5047.418912898962,23.700000000000003,1.374748346010104,-0.8213595255681508
119,266.6903557587245,-314.2636738052965,129.51152102495348,-379.76710661498066,-802.855639924796,38.97181452704724,193.0,4612.252236362469,23.9,1.3783979009481377,-0.8714808869210514
120,-328.7063086508903,-320.1165600956535,-16.175174343879842,-1537.2691992031669,-694.6778748821779,138.344703724615,173.0,4170.051915433164,24.1,1.3820170425748683,-0.9262303341643153
121,428.6618738938982,320.31992430147045,175.06773546917972,2202.5656886688303,-2308.6753731350236,3098.390903147761,152.0,3693.460002973672,24.300000000000004,1.3856062735983123,-0.9896112705360696
122,-259.3290466909051,101.2758393394713,296.6265587181568,2625.1372695791592,-593.1932901496587,2543.7202946968778,170.0,4163.790778804149,24.5,1.3891660843645324,-0.9481255187724011
123,4.789773546885112,196.56789900294598,199.41156947352965,1332.2557861679275,-641.424855539134,229.38609549662394,190.0,4693.161945536767,24.700000000000003,1.3926969532596658,-0.9068825380898946
124,22.44754503918508,166.660990704012,375.3067543387193,-1927.5534093457234,-466.5630620206338,526.8110892916566,186.0,4630.760511200749,24.9,1.3961993470957363,-0.923127944532265
